login_hour,after_hours_flag,session_duration_mins,usb_events_count,files_accessed_count,email_count,unique_domains_visited,email_ext_recipient_count,file_copy_to_removable
7,0,538.0,0,0,8,32,9,0
8,0,655.0,0,0,1,5,0,0
11,0,288.95,0,0,1,10,1,0
7,0,538.0,0,0,9,26,12,0
8,0,660.0,0,0,9,47,8,0
13,0,167.05,2,3,9,8,12,3
7,0,596.0,0,0,9,34,2,0
7,0,530.0,0,0,1,8,0,0
10,0,462.05,1,0,3,23,0,0
7,0,590.0,1,27,9,22,8,27
9,0,535.0,0,0,1,7,1,0
7,0,602.0,0,0,14,17,19,0
5,1,560.5333333333333,0,0,10,45,15,0
13,0,206.45,0,0,9,37,3,0
7,0,608.0,0,0,9,25,5,0
10,0,489.46666666666664,1,2,15,39,3,2
11,0,304.8833333333333,0,0,9,36,6,0
12,0,273.0833333333333,1,0,14,23,24,0
12,0,204.53333333333333,0,0,12,45,3,0
8,0,598.0,0,0,1,9,0,0
8,0,553.0,4,5,17,44,8,5
7,0,547.0,0,0,9,49,9,0
9,0,488.0,0,0,1,7,0,0
8,0,539.0,0,0,14,45,14,0
8,0,494.0,0,0,2,17,0,0
8,0,482.0,0,0,3,17,2,0
7,0,608.0,0,0,1,7,0,0
8,0,527.0,0,0,14,27,4,0
8,0,544.0,0,0,9,34,2,0
13,0,120.98333333333333,0,0,9,35,8,0
8,0,672.0,0,0,9,46,8,0
11,0,304.56666666666666,0,0,19,50,7,0
8,0,653.0,2,11,1,8,1,11
8,0,523.0,0,0,10,46,8,0
8,0,538.0,0,0,15,52,9,0
9,0,528.0,0,0,1,9,0,0
8,0,663.0,0,0,9,34,10,0
9,0,707.0,0,0,3,22,2,0
9,0,713.0,0,0,10,34,12,0
8,0,493.0,0,0,3,19,1,0
7,0,647.0,0,0,3,19,2,0
8,0,473.0,0,0,3,15,1,0
8,0,600.0,0,0,1,10,0,0
8,0,607.0,0,0,1,6,0,0
9,0,476.0,0,0,3,17,0,0
13,0,108.36666666666666,5,5,16,18,7,5
13,0,277.0833333333333,1,3,1,7,0,3
8,0,487.0,0,0,3,22,3,0
7,0,520.0,0,0,1,9,0,0
7,0,595.0,0,0,9,40,2,0
7,0,551.0,0,0,8,56,3,0
7,0,482.0,0,0,9,53,4,0
12,1,316.71666666666664,0,0,19,35,11,0
7,0,590.0,0,0,15,35,7,0
12,0,199.0,2,5,15,30,2,5
11,0,330.85,0,0,15,58,10,0
12,0,344.68333333333334,0,0,9,34,14,0
7,0,580.0,0,0,15,41,11,0
13,0,139.91666666666666,0,0,9,24,13,0
14,0,318.2,1,0,1,10,0,0
7,0,465.0,2,3,14,40,2,3
13,0,223.31666666666666,0,0,12,18,3,0
8,0,681.0,0,0,9,20,12,0
7,0,531.0,0,0,1,8,1,0
8,0,593.0,0,0,1,9,2,0
13,0,277.56666666666666,1,24,9,38,0,24
7,0,596.0,0,0,16,27,11,0
7,0,543.0,0,0,1,9,0,0
14,0,134.5,0,0,3,14,1,0
7,0,600.0,0,0,9,44,12,0
7,0,467.0,0,0,11,40,18,0
11,0,368.2333333333333,0,0,9,30,3,0
13,0,171.18333333333334,0,0,10,40,3,0
7,0,546.0,0,0,3,40,3,0
9,0,706.0,0,0,3,17,0,0
8,0,650.0,0,0,8,31,1,0
8,0,536.0,0,0,9,48,16,0
8,0,656.0,0,0,1,9,0,0
8,0,482.0,0,0,9,38,8,0
8,0,468.0,0,0,3,19,3,0
8,0,658.0,0,0,1,8,1,0
7,0,612.0,0,0,1,9,0,0
14,0,168.83333333333334,0,0,3,21,2,0
8,0,483.0,0,0,3,14,3,0
7,0,479.0,0,0,9,40,2,0
7,0,545.0,0,0,1,9,0,0
7,0,592.0,0,0,15,62,20,0
8,0,655.0,0,0,1,8,0,0
9,0,538.0,0,0,9,36,10,0
12,0,318.4833333333333,1,5,10,45,6,5
8,0,491.0,0,0,3,17,0,0
8,0,605.0,0,0,1,9,0,0
7,0,670.0,0,0,9,34,6,0
8,0,655.0,0,0,1,8,1,0
8,0,593.0,0,0,0,10,0,0
8,0,563.0,0,0,14,49,17,0
14,0,230.98333333333332,0,0,1,6,0,0
9,0,532.0,0,0,3,19,1,0
13,0,139.65,3,10,11,47,5,10
8,0,458.0,0,0,9,31,1,0
7,0,476.0,0,0,15,36,1,0
7,0,599.0,0,0,9,32,5,0
7,0,601.0,0,0,14,44,14,0
13,0,257.3,0,0,1,7,2,0
7,0,492.0,0,0,9,37,10,0
7,0,465.0,0,0,14,43,12,0
8,0,660.0,1,5,9,46,10,5
12,0,191.25,0,0,14,45,23,0
13,0,373.8,9,22,9,33,3,22
8,0,488.0,0,0,9,35,6,0
9,0,708.0,0,0,3,15,1,0
12,0,335.3333333333333,0,0,9,21,0,0
7,0,483.0,0,0,11,26,0,0
8,0,655.0,0,0,13,55,13,0
7,0,686.8166666666667,0,0,9,38,1,0
8,0,653.0,0,0,1,8,2,0
9,0,730.0,0,0,3,17,1,0
8,0,477.0,0,0,9,28,7,0
11,1,315.3333333333333,0,0,7,42,0,0
13,0,389.55,0,0,10,39,5,0
8,0,717.0,2,4,9,38,1,4
8,0,531.0,0,0,9,20,3,0
8,0,500.0,0,0,14,58,2,0
9,0,206.0,2,4,9,25,10,4
7,0,666.0,0,0,11,47,14,0
9,0,538.0,0,0,1,8,0,0
7,0,672.0,0,0,3,15,1,0
8,0,559.0,0,0,15,49,2,0
7,0,570.0,0,0,1,9,1,0
8,0,601.0,0,0,1,8,2,0
6,0,548.0,0,0,11,44,7,0
7,0,668.0,0,0,9,37,5,0
10,0,394.35,2,6,9,27,4,6
7,0,671.0,0,0,18,43,19,0
8,0,538.0,0,0,15,15,2,0
12,0,196.48333333333332,1,1,14,39,17,1
8,0,529.0,0,0,15,22,6,0
12,0,189.36666666666667,0,0,14,46,14,0
8,0,620.3833333333333,5,5,9,37,5,5
8,0,602.0,0,0,11,57,3,0
11,1,531.25,0,0,11,44,1,0
7,0,535.0,0,0,1,10,1,0
8,0,612.0,0,0,1,10,0,0
7,0,596.0,0,0,9,22,8,0
7,0,659.0,0,0,3,22,6,0
9,0,731.0,1,0,3,21,1,0
8,0,545.0,0,0,14,30,7,0
9,0,552.0,0,0,3,20,1,0
9,0,601.0,0,0,9,47,6,0
13,0,268.2166666666667,0,0,18,48,6,0
8,0,475.0,0,0,3,20,3,0
7,0,597.0,8,26,15,54,22,16
7,0,601.0,2,0,9,36,6,0
7,0,520.0666666666667,0,0,1,9,0,0
8,0,547.0,0,0,11,25,2,0
8,0,606.0,1,1,1,9,3,1
7,0,466.0,0,0,9,26,5,0
9,0,742.0,0,0,3,21,2,0
7,1,510.2,0,0,11,42,9,0
8,0,641.0,0,0,8,31,4,0
8,0,657.0,0,0,14,27,3,0
7,0,680.0,0,0,9,32,6,0
16,0,260.26666666666665,1,8,9,52,7,8
7,0,604.0,2,0,9,10,15,0
7,0,553.0,0,0,3,24,2,0
14,0,361.28333333333336,0,0,9,32,13,0
7,0,607.0,0,0,14,11,19,0
7,1,1099.3,7,5,9,43,3,5
8,0,478.0,0,0,3,21,1,0
8,0,553.0,0,0,16,37,17,0
7,0,594.0,0,0,14,17,2,0
7,0,535.0,0,0,9,36,4,0
7,0,539.0,0,0,9,38,11,0
9,0,718.0,0,0,3,7,1,0
9,0,370.85,0,0,3,18,2,0
7,0,587.0,0,0,9,48,8,0
9,0,721.0,0,0,3,17,0,0
8,0,642.0,0,0,9,19,0,0
7,0,476.0,0,0,11,42,11,0
8,0,469.0,9,19,3,24,3,19
13,0,266.4,0,0,14,46,0,0
10,0,562.6333333333333,9,27,2,11,2,27
8,0,645.0,0,0,14,45,17,0
7,0,529.0,0,0,27,13,27,0
8,0,583.0,0,0,1,10,0,0
14,0,382.43333333333334,4,10,3,19,2,10
7,0,479.0,0,0,9,53,8,0
8,0,655.0,0,0,2,41,0,0
8,0,596.0,8,3,1,10,0,3
7,0,538.0,0,0,9,35,11,0
7,0,597.0,0,0,15,54,11,0
9,0,730.0,0,0,9,28,14,0
12,0,331.76666666666665,0,0,3,13,5,0
8,0,539.0,0,0,15,37,8,0
8,0,641.0,0,0,1,9,0,0
8,0,716.0,0,0,9,49,8,0
8,0,573.0,0,0,1,7,0,0
8,0,527.0,0,0,15,34,20,0
8,0,589.0,0,0,1,10,0,0
7,0,668.0,0,0,3,23,0,0
9,0,724.0,1,27,3,17,1,27
8,0,662.0,0,0,1,9,0,0
9,0,533.0,0,0,9,34,3,0
8,0,482.0,0,0,10,39,15,0
8,0,596.9666666666667,0,0,8,10,0,0
7,0,544.0,0,0,16,33,15,0
13,0,190.13333333333333,0,0,15,24,6,0
8,0,663.0,0,0,1,8,0,0
7,0,624.3833333333333,0,0,14,29,9,0
13,0,190.28333333333333,0,0,15,49,8,0
9,0,722.0,0,0,3,19,3,0
8,0,602.0,0,0,1,8,0,0
7,0,662.0,0,0,9,20,6,0
8,0,677.0,0,0,1,9,0,0
12,0,271.78333333333336,2,0,4,26,0,0
11,0,338.45,0,0,16,15,3,0
12,0,303.71666666666664,0,0,8,11,13,0
9,0,545.0,0,0,18,26,7,0
9,0,543.0,0,0,1,7,1,0
9,0,535.0,9,18,3,18,3,18
7,0,612.0,0,0,15,64,18,0
8,0,495.0,0,0,14,46,1,0
8,0,548.0,0,0,18,58,30,0
7,0,619.0,0,0,9,37,2,0
9,0,498.3833333333333,0,0,3,21,6,0
8,0,533.0,0,0,14,17,2,0
7,0,653.0,0,0,9,40,3,0
7,0,536.0,0,0,1,9,1,0
9,0,716.0,0,0,9,36,10,0
7,0,531.0,0,0,9,32,0,0
9,0,468.0,3,4,10,15,1,4
13,0,369.5333333333333,0,0,11,39,5,0
8,0,606.0,0,0,1,9,3,0
8,0,717.0,0,0,6,47,11,0
8,0,595.0,0,0,9,36,12,0
8,0,524.0,0,0,15,40,3,0
14,0,548.15,0,0,1,8,0,0
12,0,346.7,0,0,3,15,0,0
7,0,491.0,0,0,14,44,5,0
8,0,533.0,0,0,9,30,6,0
8,0,544.0,0,0,8,17,14,0
8,0,658.0,0,0,9,40,0,0
8,0,479.0,0,0,3,22,4,0
7,0,600.0,0,0,9,29,10,0
8,0,539.0,0,0,9,12,1,0
8,0,478.0,0,0,9,48,10,0
12,0,367.5,0,0,1,6,4,0
8,0,488.0,0,0,3,10,0,0
9,0,544.0,0,0,1,8,3,0
8,0,537.0,9,4,9,45,2,4
0,1,540.4833333333333,0,0,11,44,14,0
8,0,540.0,0,0,15,45,19,0
8,0,491.0,0,0,3,24,3,0
8,0,384.6,0,0,15,11,18,0
7,0,537.0,0,0,1,8,2,0
20,1,224.25,12,26,11,48,14,26
9,0,540.0,0,0,10,35,7,0
8,0,540.0,0,0,9,34,4,0
14,0,149.41666666666666,0,0,3,22,2,0
8,0,648.0,0,0,9,29,7,0
8,0,486.0,0,0,3,16,0,0
7,0,532.0,0,0,11,41,3,0
8,0,671.0,1,7,9,23,10,7
12,0,191.28333333333333,0,0,1,10,2,0
8,0,487.3333333333333,0,0,11,57,5,0
12,0,207.21666666666667,0,0,1,7,1,0
9,0,739.0,0,0,3,21,2,0
7,0,528.0,0,0,1,9,0,0
13,0,313.18333333333334,9,16,9,19,11,16
9,0,374.1166666666667,0,0,11,32,3,0
7,0,527.0,0,0,1,7,3,0
7,0,588.0,2,1,15,25,3,1
7,0,491.0,0,0,11,41,11,0
9,0,703.0,0,0,3,12,4,0
12,0,506.5833333333333,0,0,9,45,9,0
7,0,674.0,0,0,3,15,2,0
8,0,480.0,0,0,9,42,11,0
8,0,590.0,0,0,9,44,8,0
9,0,557.0,0,0,18,23,5,0
9,0,441.6666666666667,0,0,14,40,8,0
12,0,266.1166666666667,0,0,9,33,11,0
8,0,478.0,0,0,9,35,2,0
10,0,560.1833333333333,2,8,1,7,0,8
8,0,545.0,0,0,4,9,3,0
8,0,478.0,0,0,3,11,0,0
9,0,539.0,0,0,9,43,4,0
9,0,526.0,0,0,1,8,0,0
7,0,659.0,0,0,3,16,0,0
8,0,526.0,0,0,9,23,1,0
7,0,523.0,0,0,1,7,0,0
7,0,481.0,0,0,14,12,19,0
8,0,539.0,2,0,13,44,19,0
7,0,666.0,1,23,2,19,0,23
9,0,554.0,0,0,9,31,3,0
14,0,732.0833333333334,1,3,9,42,15,3
7,0,623.0,0,0,1,8,3,0
9,0,545.5,0,0,3,20,1,0
7,0,651.0,0,0,3,14,0,0
8,0,598.0,0,0,1,7,0,0
9,0,456.0,0,0,3,22,2,0
13,0,221.33333333333334,0,0,15,28,0,0
8,0,600.0,0,0,9,22,10,0
7,0,553.0,0,0,1,9,2,0
9,0,552.0,0,0,9,35,8,0
8,0,597.0,1,0,9,41,9,0
8,0,588.0,0,0,1,6,0,0
7,0,493.0,0,0,14,42,4,0
9,0,716.0,0,0,9,32,10,0
8,0,540.0,0,0,15,42,20,0
7,0,478.0,0,0,14,32,13,0
7,0,509.85,0,0,14,33,4,0
13,1,374.1333333333333,0,0,11,22,13,0
7,0,549.0,0,0,15,32,23,0
8,0,657.0,0,0,1,7,0,0
13,0,353.6666666666667,0,0,14,53,16,0
5,1,525.9,0,0,11,43,2,0
7,0,537.0,4,3,1,5,0,3
11,0,275.8666666666667,0,0,9,35,3,0
13,0,275.5,0,0,15,42,23,0
12,0,256.46666666666664,2,0,1,7,0,0
7,0,479.0,0,0,9,50,16,0
7,0,547.0,0,0,15,45,15,0
7,0,617.0,0,0,1,9,0,0
9,0,474.9166666666667,2,7,3,20,6,7
9,0,540.0,0,0,1,7,4,0
13,0,170.18333333333334,0,0,9,41,4,0
8,0,596.0,0,0,9,43,17,0
8,0,549.0,0,0,15,43,12,0
8,0,555.0,0,0,9,15,2,0
7,0,549.0,0,0,15,47,6,0
14,0,128.63333333333333,2,27,3,23,4,27
14,0,263.6,0,0,1,8,1,0
9,0,598.0,0,0,9,27,9,0
7,0,552.0,0,0,1,9,0,0
8,0,596.0,0,0,9,40,11,0
7,0,552.0,0,0,15,26,14,0
12,0,193.36666666666667,0,0,15,39,3,0
13,0,315.35,0,0,1,8,0,0
7,0,678.0,0,0,9,35,12,0
8,0,550.0,0,0,9,42,19,0
8,0,472.0,0,0,5,25,0,0
9,0,548.0,0,0,3,22,3,0
9,0,530.0,0,0,9,19,2,0
8,0,506.0,0,0,3,21,7,0
9,0,459.68333333333334,1,3,9,26,2,3
8,0,504.0,0,0,3,22,5,0
7,0,537.0,0,0,9,25,7,0
7,0,526.0,0,0,1,9,0,0
14,0,159.86666666666667,1,2,3,17,1,2
15,1,147.71666666666667,0,0,11,19,7,0
9,0,705.0,0,0,3,16,4,0
8,0,543.0,0,0,15,31,15,0
8,0,607.0,0,0,14,45,15,0
7,0,647.0,0,0,11,27,5,0
9,0,529.0,0,0,3,23,3,0
14,0,268.0,0,0,9,36,3,0
13,0,291.56666666666666,3,10,9,47,10,10
7,0,547.0,0,0,1,9,0,0
8,0,615.0,9,19,11,22,9,19
7,0,546.0,0,0,8,30,9,0
8,0,732.0,0,0,9,31,17,0
8,0,485.0,0,0,2,19,5,0
7,0,552.0,0,0,1,7,0,0
8,0,481.0,0,0,3,18,0,0
11,0,327.55,0,0,10,27,17,0
8,0,535.0,0,0,9,38,8,0
8,0,667.0,0,0,3,23,1,0
9,0,487.01666666666665,0,0,1,9,0,0
7,0,655.0,0,0,3,18,3,0
13,0,413.9166666666667,0,0,8,8,3,0
8,0,527.0,0,0,15,42,6,0
8,0,477.0,0,0,9,26,12,0
8,0,597.0,0,0,11,32,6,0
7,0,486.0,0,0,12,30,5,0
7,0,606.0,0,0,1,9,0,0
7,0,818.0,0,0,13,44,0,0
7,0,543.0,0,0,11,35,14,0
8,0,550.0,0,0,9,35,14,0
8,0,655.0,0,0,1,7,3,0
8,0,588.0,0,0,9,20,1,0
7,0,550.0,9,27,16,37,7,27
10,0,444.25,0,0,9,33,2,0
8,0,674.0,0,0,1,7,1,0
9,0,544.0166666666667,0,0,9,44,1,0
8,0,659.0,0,0,8,48,15,0
7,0,537.0,0,0,1,6,1,0
8,0,595.0,0,0,3,24,2,0
8,0,717.0,0,0,9,44,9,0
13,0,296.51666666666665,0,0,0,10,0,0
13,0,259.9166666666667,0,0,1,7,1,0
9,0,539.0,0,0,3,19,1,0
7,0,545.0,0,0,1,8,3,0
14,0,211.36666666666667,2,6,1,8,1,6
6,1,499.95,0,0,7,10,1,0
7,0,473.0,0,0,14,23,5,0
8,1,641.2,0,0,7,29,4,0
7,0,663.0,0,0,9,14,7,0
9,0,723.0,0,0,3,22,1,0
7,0,650.0,0,0,2,13,0,0
13,0,152.41666666666666,0,0,10,47,3,0
14,0,165.11666666666667,1,4,3,13,2,4
9,0,475.0,0,0,3,10,6,0
7,1,730.0666666666666,0,0,9,30,10,0
7,1,677.55,0,0,9,10,17,0
13,0,183.28333333333333,0,0,9,15,12,0
12,0,191.01666666666668,3,3,9,38,9,3
14,0,324.01666666666665,3,4,1,9,1,4
9,0,708.0,0,0,3,15,2,0
11,0,487.7,0,0,1,4,0,0
12,0,186.13333333333333,0,0,3,27,3,0
7,0,557.0,0,0,1,7,0,0
8,0,477.0,1,0,3,19,2,0
9,0,536.0,0,0,9,45,15,0
8,0,584.0,0,0,18,32,1,0
20,1,518.3833333333333,0,0,11,33,3,0
9,0,543.0,0,0,9,35,3,0
8,0,473.0,0,0,4,30,1,0
7,0,487.0,0,0,13,32,1,0
7,0,535.0,0,0,1,9,0,0
8,0,679.0,0,0,18,51,11,0
7,0,655.0,0,0,9,42,8,0
7,0,598.0,0,0,9,16,12,0
7,0,551.0,0,0,1,10,3,0
12,0,241.85,0,0,1,10,0,0
13,0,213.65,1,3,9,54,5,3
7,0,647.0,0,0,1,15,2,0
7,0,653.0,0,0,3,19,2,0
13,0,241.33333333333334,3,5,16,59,20,5
11,0,330.23333333333335,2,0,15,41,13,0
9,0,719.0,0,0,3,18,4,0
13,0,340.26666666666665,2,27,10,30,10,27
8,0,468.0,0,0,3,20,3,0
11,0,412.8833333333333,2,1,15,42,22,1
7,0,546.35,9,27,1,5,3,27
13,0,195.28333333333333,0,0,15,23,16,0
9,0,536.0,0,0,3,23,9,0
8,0,549.0,0,0,11,39,1,0
14,0,234.38333333333333,0,0,2,25,0,0
9,0,526.0,0,0,3,19,0,0
12,0,196.15,0,0,15,54,15,0
13,0,190.68333333333334,0,0,1,7,0,0
8,0,545.0,0,0,15,21,7,0
8,0,589.0,0,0,1,7,0,0
7,0,653.0,0,0,9,36,9,0
8,0,602.0,0,0,1,9,0,0
7,0,611.0,0,0,8,44,1,0
13,0,407.8666666666667,0,0,9,30,8,0
7,0,542.0,0,0,3,11,2,0
7,0,544.0,0,0,15,22,2,0
13,0,284.35,0,0,9,31,7,0
2,1,499.15,0,0,11,29,10,0
7,0,597.0,0,0,11,19,10,0
9,0,705.0,0,0,3,15,2,0
9,0,539.0,0,0,3,26,2,0
19,1,406.1,7,27,11,47,7,27
8,0,542.0,0,0,15,39,4,0
7,0,670.0,0,0,3,22,5,0
7,0,554.0,0,0,9,16,2,0
8,0,610.0,0,0,9,44,9,0
7,0,551.0,0,0,9,35,3,0
11,0,368.8666666666666,0,0,15,39,3,0
8,0,478.0,0,0,11,40,17,0
9,0,481.0,0,0,3,20,4,0
7,0,553.0,0,0,11,34,2,0
7,0,646.0,0,0,9,29,1,0
8,0,622.5666666666667,0,0,9,23,3,0
7,0,595.0,0,0,11,25,11,0
7,0,613.0,0,0,1,9,3,0
9,0,546.0,0,0,1,10,0,0
7,0,609.0,0,0,9,48,10,0
9,0,537.0,9,22,9,45,14,22
13,0,204.88333333333333,2,2,3,17,1,2
7,0,547.0,0,0,9,47,4,0
8,0,533.0,0,0,8,49,3,0
8,0,613.0,0,0,1,7,0,0
9,0,718.0,0,0,3,20,1,0
7,0,479.0,0,0,16,29,15,0
7,0,543.0,0,0,1,6,0,0
7,0,500.0,0,0,15,40,16,0
8,0,483.35,0,0,3,17,0,0
7,0,602.0,0,0,8,15,7,0
13,0,299.28333333333336,9,0,1,9,3,0
7,0,545.0,0,0,9,28,11,0
12,0,258.43333333333334,2,3,3,17,3,3
9,0,474.0,0,0,3,19,1,0
11,0,301.95,0,0,9,46,12,0
18,1,517.9666666666667,0,0,11,36,3,0
12,0,341.9,0,0,11,31,5,0
8,0,415.0,0,0,11,11,18,0
7,0,539.0,0,0,9,27,7,0
7,0,627.0,0,0,1,6,0,0
7,0,554.0,0,0,9,37,13,0
7,0,603.0,0,0,3,32,0,0
7,0,535.0,0,0,1,8,0,0
8,0,486.0,0,0,3,23,6,0
9,0,541.0,0,0,3,15,4,0
7,0,609.0,0,0,9,40,2,0
7,0,592.0,0,0,15,50,14,0
7,0,603.0,0,0,9,35,4,0
8,0,652.0,0,0,9,36,5,0
8,0,612.0,0,0,1,9,1,0
7,0,532.0,0,0,1,7,1,0
9,0,550.0,0,0,11,48,8,0
7,0,582.2666666666667,0,0,9,43,4,0
14,0,330.1666666666667,0,0,1,9,1,0
9,0,530.0,0,0,1,7,0,0
14,0,313.5833333333333,9,1,1,8,0,1
7,0,533.0,0,0,1,9,0,0
8,0,598.0,0,0,3,18,2,0
9,0,522.0,0,0,9,47,4,0
9,0,534.0,0,0,3,12,2,0
23,1,504.43333333333334,0,0,12,41,16,0
7,0,529.0,0,0,1,8,2,0
13,1,563.8,13,6,11,38,7,6
15,0,562.7666666666667,0,0,14,48,15,0
9,0,466.0,0,0,3,13,4,0
8,0,482.0,9,25,9,33,2,25
10,0,242.43333333333334,0,0,11,41,14,0
7,0,673.0,0,0,3,16,2,0
8,0,665.0,0,0,9,14,3,0
8,0,658.0,3,0,9,49,6,0
8,0,660.0,0,0,9,21,2,0
8,0,597.0,0,0,9,16,6,0
12,0,311.35,0,0,1,10,1,0
12,0,427.65,0,0,9,32,1,0
7,0,596.0,0,0,14,40,2,0
8,0,608.0,0,0,1,8,1,0
11,0,290.6666666666667,0,0,9,39,11,0
8,0,548.0,0,0,1,6,2,0
8,0,535.0,0,0,15,16,2,0
7,0,468.0,0,0,10,17,2,0
8,0,489.0,1,8,0,8,0,8
8,0,471.0,0,0,3,20,1,0
11,0,282.95,0,0,14,25,12,0
7,0,535.0,0,0,9,39,0,0
8,0,546.0,0,0,15,44,16,0
12,0,226.23333333333332,1,1,10,39,15,1
7,0,551.0,0,0,6,26,1,0
12,0,137.83333333333334,0,0,35,40,53,0
8,0,664.0,0,0,9,43,4,0
7,0,601.0,0,0,9,27,7,0
9,0,709.0,0,0,14,37,13,0
8,0,665.0,0,0,11,52,2,0
8,0,536.0,2,0,10,18,15,0
7,0,553.0,0,0,1,7,0,0
8,0,660.0,0,0,1,10,1,0
8,0,669.0,0,0,9,29,10,0
8,0,658.0,0,0,1,8,3,0
9,0,535.0,0,0,1,8,2,0
7,0,537.0,0,0,1,10,0,0
7,0,478.0,0,0,15,70,27,0
9,0,714.0,0,0,3,17,1,0
7,0,551.0,0,0,15,45,16,0
8,0,594.0,0,0,11,34,6,0
8,0,526.0,0,0,15,19,2,0
8,0,540.0,0,0,15,47,12,0
7,0,482.0,0,0,11,49,4,0
7,0,598.0,0,0,11,28,4,0
7,0,553.0,0,0,9,41,10,0
7,0,466.0,0,0,14,32,3,0
10,0,436.1666666666667,2,27,3,17,4,27
7,0,538.0,0,0,1,9,0,0
8,0,534.0,0,0,15,51,11,0
8,0,538.0,0,0,6,13,14,0
8,0,537.0,0,0,9,40,4,0
9,0,710.0,0,0,3,21,6,0
8,0,547.0,0,0,15,42,3,0
8,0,647.0,0,0,9,25,2,0
11,0,286.51666666666665,0,0,1,4,2,0
9,0,538.0,2,1,9,21,5,1
8,0,490.0,8,3,9,33,13,3
13,0,562.5333333333333,2,7,9,22,9,7
8,0,687.0,0,0,8,21,1,0
9,0,527.0,0,0,1,9,0,0
7,0,475.0,0,0,18,43,12,0
10,0,404.4,0,0,15,51,10,0
8,0,479.0,0,0,3,18,3,0
7,1,535.7166666666667,0,0,11,46,21,0
8,0,533.0,0,0,0,20,0,0
7,0,620.0,0,0,8,26,12,0
8,0,660.0,0,0,9,17,3,0
9,0,537.0,0,0,3,9,3,0
11,0,370.8,0,0,3,16,0,0
8,0,597.0,0,0,11,18,1,0
7,0,424.0,0,0,11,28,12,0
13,0,228.08333333333334,0,0,14,63,17,0
8,0,543.0,0,0,1,8,0,0
7,0,472.0,0,0,13,37,6,0
8,0,598.0,2,2,9,33,4,2
8,0,607.0,0,0,1,8,0,0
12,0,411.18333333333334,1,0,9,47,4,0
11,0,337.46666666666664,0,0,16,51,21,0
13,0,253.26666666666668,3,9,9,26,1,9
13,0,198.88333333333333,8,0,14,39,7,0
7,0,488.0,0,0,9,19,4,0
8,0,728.0,0,0,8,32,1,0
12,0,298.75,4,4,14,29,16,4
8,0,476.0,0,0,9,16,0,0
8,0,611.0,0,0,11,18,2,0
13,0,290.1666666666667,0,0,11,35,2,0
8,0,535.0,0,0,15,20,14,0
14,0,103.9,0,0,26,17,3,0
11,0,426.31666666666666,3,2,9,32,4,2
12,0,411.6666666666667,0,0,9,7,0,0
11,1,580.05,0,0,1,8,1,0
7,0,461.0,0,0,15,32,4,0
13,0,278.98333333333335,0,0,15,53,7,0
8,0,609.0,0,0,1,8,0,0
7,0,666.0,0,0,3,19,4,0
7,0,563.0,0,0,9,31,4,0
7,0,585.0,0,0,9,34,5,0
8,0,656.0,0,0,8,27,0,0
7,0,543.0,0,0,15,53,6,0
7,0,477.0,9,24,8,31,2,24
8,0,713.0,0,0,8,19,4,0
9,0,543.0,0,0,3,18,0,0
12,0,184.9,0,0,16,26,9,0
7,0,613.0,0,0,9,36,11,0
14,0,220.28333333333333,3,5,9,31,12,5
7,0,474.0,0,0,15,12,17,0
12,0,191.68333333333334,0,0,10,34,6,0
7,0,545.0,0,0,1,9,0,0
14,0,201.03333333333333,0,0,1,21,0,0
8,0,612.0,0,0,1,8,0,0
8,0,661.0,0,0,1,8,0,0
11,0,611.5,0,0,14,38,8,0
9,0,438.6166666666667,0,0,11,18,17,0
8,0,534.0,0,0,9,23,2,0
8,0,663.0,2,7,9,46,12,7
7,0,476.0,0,0,0,31,0,0
16,0,316.7333333333333,2,2,11,27,5,2
8,0,650.0,0,0,1,9,0,0
9,0,716.0,0,0,3,22,5,0
13,0,253.73333333333332,0,0,9,15,1,0
8,0,588.0,0,0,9,41,9,0
12,0,335.85,0,0,9,28,10,0
11,0,285.35,1,5,13,39,14,5
8,0,532.0,0,0,14,10,19,0
9,0,547.0,0,0,1,9,0,0
8,0,520.0,0,0,14,30,5,0
8,0,657.0,0,0,9,38,11,0
13,0,204.21666666666667,0,0,9,35,7,0
8,0,596.0,0,0,11,18,10,0
8,0,539.0,0,0,14,20,7,0
10,0,526.2,1,3,1,8,0,3
12,0,534.7333333333333,8,10,9,33,2,10
8,0,611.0,0,0,9,17,3,0
8,0,474.0,0,0,10,45,10,0
9,0,715.0,0,0,3,20,5,0
13,0,190.15,1,8,3,16,1,8
13,0,117.58333333333333,8,22,14,61,7,22
9,0,725.0,2,1,3,22,1,1
8,0,602.0,0,0,1,6,3,0
8,1,518.7833333333333,0,0,11,49,11,0
7,0,484.0,0,0,9,11,11,0
7,0,531.0,0,0,1,8,1,0
12,0,352.46666666666664,0,0,9,24,7,0
9,0,545.0,0,0,7,35,6,0
7,0,554.0,0,0,1,7,1,0
11,0,301.75,1,0,3,19,0,0
9,0,590.0,0,0,9,34,11,0
8,0,603.0,0,0,9,20,4,0
13,0,206.0,0,0,1,9,1,0
13,0,249.03333333333333,0,0,9,50,7,0
8,0,532.0,0,0,3,14,2,0
8,0,545.0,0,0,8,41,7,0
7,0,662.0,0,0,9,32,8,0
8,0,548.0,0,0,9,32,5,0
9,0,724.0,0,0,3,16,2,0
8,0,467.0,0,0,2,18,6,0
8,0,656.0,0,0,9,39,15,0
