login_hour,after_hours_flag,session_duration_mins,usb_events_count,files_accessed_count,email_count,unique_domains_visited,email_ext_recipient_count,file_copy_to_removable,usb_events_count_zscore,files_accessed_count_zscore,email_count_zscore,session_duration_mins_zscore
12,0,240.48333333333332,0,0,10,40,2,0,0.0,0.0,-2.9495762407504764,-0.8854446060280556
9,0,527.0,0,0,1,9,0,0,0.0,0.0,0.32773069341672495,-1.5008348511828526
7,0,472.0,0,0,15,44,19,0,0.0,0.0,0.24389993744808428,-1.0618178334084045
9,0,521.0,0,0,3,18,2,0,0.0,0.0,0.1825741858350546,-1.8968936479525822
7,0,541.0,0,0,9,17,2,0,0.0,0.0,0.3221849344569853,-0.7134090136108273
9,0,527.0,0,0,9,40,10,0,0.0,0.0,0.33212700916038085,-1.3344541082698536
13,0,422.96666666666664,0,0,9,27,1,0,0.0,0.0,0.182574185835056,-0.5656730826711949
8,0,493.0,0,0,3,14,1,0,0.0,0.0,0.18257418583505594,0.5931954362315314
14,0,392.18333333333334,0,0,1,9,0,0,0.0,0.0,0.18257418583505533,-0.5463085985317053
7,0,554.0,0,0,1,10,1,0,0.0,0.0,0.0,0.5981715665386129
7,0,542.0,0,0,26,57,6,0,0.0,0.0,-0.10157750622533687,-0.48570613713076544
8,0,604.0,0,0,8,30,0,0,0.0,0.0,-0.6256676874319289,-0.21109621006861976
14,0,413.56666666666666,2,4,3,10,2,4,0.03456719270785085,0.7101745039685361,0.18257418583505472,-0.5548384947817714
14,0,223.76666666666668,0,0,9,28,0,0,0.0,0.0,0.38563966175426634,-0.7598913322817482
13,0,158.0,1,27,3,22,3,27,0.9374368665610919,1.8546506418129038,0.2573131276520892,-0.8424113667147927
8,0,648.0,0,0,3,22,0,0,0.0,0.0,0.18257418583505472,-1.180295149787194
8,0,712.0,0,0,9,25,2,0,0.0,0.0,0.32773069341672223,-1.5938944158831216
9,0,720.0,0,0,3,19,3,0,0.0,0.0,0.3070976116635081,-0.4361081583738827
7,0,602.0,0,0,15,40,12,0,0.0,0.0,0.28235631020158464,-0.6102408648956653
12,0,185.61666666666667,0,0,9,26,1,0,0.0,0.0,0.2627691364061201,-0.6220945933625294
13,0,209.38333333333333,0,0,9,20,1,0,-2.433276255038324,-1.487559608320045,0.18257418583505552,-0.8472792584902819
7,0,528.0,0,0,9,24,4,0,0.0,0.0,0.5120028248509653,-1.2048656407908054
7,0,469.0,0,0,10,41,8,0,0.0,0.0,0.2627691364061194,-1.1075048180040516
11,0,338.93333333333334,1,0,15,37,22,0,-0.09417272178848826,-0.4633921203883618,0.46783322298475327,0.18883862821860417
9,0,549.0,0,0,9,33,5,0,0.0,0.0,0.3302801732489219,0.39265911764007294
8,0,490.0,0,0,3,18,0,0,0.0,0.0,0.0,1.106176590267681
7,1,1008.3666666666667,0,0,14,34,5,0,-1.228390446654033,-0.9531041297284516,0.36829300447778635,4.7555305433273665
12,0,293.68333333333334,1,5,10,39,8,5,0.9471465286326831,1.659699041252817,0.37269985355599944,-0.7177274844353339
8,0,480.0,0,0,3,25,1,0,0.0,0.0,0.0,-0.5359101809224756
9,0,545.0,0,0,3,14,0,0,0.0,0.0,0.18257418583505472,-0.3907034634573073
12,0,533.2,9,0,9,38,10,0,0.5048387806892216,-0.8252639614454315,0.30748047880092466,0.34384866120854557
7,0,596.0,0,0,1,9,1,0,0.0,0.0,0.18257418583505533,-0.8361678318429271
11,0,315.9166666666667,0,0,11,10,16,0,0.0,0.0,0.3711877040912957,-0.3786802880580668
8,0,665.0,0,0,1,9,0,0,0.0,0.0,0.0,-0.07177429062958857
7,0,526.0,0,0,1,8,0,0,0.0,0.0,0.18257418583505533,-1.1080457553595122
14,0,156.71666666666667,0,0,3,16,0,0,0.0,0.0,0.36142859686337814,-0.7776270201190193
7,0,502.0,0,0,14,30,24,0,0.0,0.0,0.3182055524267278,1.494731236831628
8,0,594.0,0,0,1,8,2,0,0.0,0.0,0.2627691364061217,-1.0397940577601317
8,0,480.0,0,0,3,18,5,0,-0.36142859686337864,-0.38315324213772306,0.182574185835056,-0.43308324813467786
7,0,614.0,0,0,1,9,0,0,0.0,0.0,0.18257418583505533,0.5671783796702075
12,0,342.85,1,4,3,20,5,4,-1.0954451150103324,1.2010390601543994,0.28148707373091836,-1.00253751485305
13,0,168.86666666666667,1,23,1,9,0,23,0.8481626288402716,0.9865004378254303,0.18257418583505533,-1.3992868329433492
10,0,426.0,2,5,9,46,6,5,0.08054623361424623,0.6947131502459518,0.18257418583505472,0.28494040761791906
7,0,485.0,0,0,14,52,21,0,0.0,0.0,0.42198361987000915,-0.03571407193523727
7,0,653.0,0,0,2,16,3,0,0.0,0.0,-0.9907118233001032,-1.2770734385542146
11,0,452.23333333333335,2,0,1,8,1,0,0.9022389305052732,-0.7328281087929397,0.0,-0.12575988860035484
8,0,543.0,0,0,0,25,0,0,0.0,0.0,-34.326471203122566,-0.5874958956248144
9,0,530.0,0,0,3,24,2,0,0.0,0.0,0.18257418583505594,-0.9585160126292971
8,0,654.0,0,0,1,8,0,0,0.0,0.0,0.0,-0.8097589354005079
10,0,365.45,0,0,1,8,0,0,0.0,0.0,0.18257418583505533,0.3235310749500392
13,0,198.16666666666666,0,0,16,32,2,0,-0.5193914148890652,-0.4715048943726636,0.28552776470541286,-0.8001369438286924
7,0,478.0,9,25,9,18,2,25,0.5962564743307689,0.3808275172267861,0.18257418583505472,-1.0034755844291638
7,0,470.0,0,0,15,33,2,0,0.0,0.0,0.4168726082816914,-1.0638072702542292
7,0,532.0,0,0,1,8,0,0,0.0,0.0,0.18257418583505536,-1.3924565628226153
8,0,582.0,0,0,11,49,8,0,0.0,0.0,0.3150230844338813,-1.8630378396444542
11,0,255.63333333333333,0,0,14,45,9,0,-0.7826501479750787,-0.6084511204340465,0.32298072196741073,-0.1369230258780738
7,0,527.0,0,0,1,10,1,0,0.0,0.0,0.0,-1.0573276400343685
8,0,491.0,0,0,3,16,0,0,0.0,0.0,0.25731312765208914,0.3645236246071859
8,0,538.0,0,0,15,23,19,0,0.0,0.0,0.3311553495660583,-1.0524643956000905
12,0,310.0,1,1,2,27,0,1,0.8346705812586305,0.03364414036810138,-21.356989595123423,-0.5432047454595704
11,0,280.3,1,5,1,9,0,5,-1.3344293740719158,-0.064971161444945,0.0,-0.23581230364425018
8,0,539.0,0,0,9,33,4,0,0.0,0.0,0.233366865464472,-0.7591120859007001
12,0,324.03333333333336,0,0,15,37,4,0,0.0,0.0,0.36306773723119623,-0.5299316672213648
8,0,528.0,0,0,15,58,4,0,0.0,0.0,0.2738055095662908,-0.20459888984290847
9,0,699.0,0,0,3,20,3,0,0.0,0.0,0.26276913640612265,-1.662216904336896
8,0,535.0,0,0,9,25,2,0,0.0,0.0,0.2982566934952575,-1.4130243494252803
7,0,544.0,0,0,11,44,6,0,0.0,0.0,0.30709761166350713,0.10948300576019737
9,0,535.0,0,0,3,11,3,0,0.0,0.0,0.18257418583505472,-0.24466292763535707
8,0,520.0,0,0,11,36,3,0,0.0,0.0,0.3184314704902787,-2.0015791674005152
13,0,180.25,0,0,15,49,10,0,-1.18673220792786,-0.8803942059050984,-0.1766336065401118,-1.2603552488895564
7,0,682.0,0,0,3,17,0,0,0.0,0.0,0.18257418583505491,1.1927573233337743
8,0,588.0,0,0,1,9,1,0,0.0,0.0,0.0,-1.4341780558715167
7,0,595.0,0,0,9,44,1,0,0.0,0.0,0.3277306934167278,-1.0305887170684405
8,0,537.0,0,0,9,36,11,0,0.0,0.0,0.30152098970003044,-1.0425900631831606
8,0,586.0,0,0,1,7,1,0,0.0,0.0,0.0,-2.061729552615713
7,0,598.0,0,0,14,21,16,0,0.0,0.0,0.3630677372311977,-0.5023561109223631
7,0,548.0,0,0,15,50,2,0,0.0,0.0,0.1825741858350569,0.06478804793102312
3,1,187.78333333333333,0,0,11,50,6,0,0.0,0.0,0.32773069341672356,-0.6911082444492375
8,0,652.0,0,0,9,45,5,0,0.0,0.0,0.2397851165242912,-1.038884647112048
9,0,713.0,0,0,3,11,2,0,0.0,0.0,0.2627691364061226,-1.2443781097678421
7,0,610.0,0,0,15,48,18,0,0.0,0.0,0.38563966175427544,0.33498683801568074
12,0,177.95,2,6,7,29,1,6,0.35483234365853267,0.33767830991730197,-20.42199117562335,-0.9550597519526695
11,0,334.01666666666665,1,9,3,16,1,9,-0.03335250695202181,1.536540057359793,0.30709761166350813,0.19747417275382875
8,0,601.0,0,0,1,9,0,0,0.0,0.0,0.18257418583505533,-0.8398159428769816
11,0,290.4,0,0,21,12,25,0,0.0,0.0,-19.336110911585862,-0.49444020361778473
7,0,543.0,0,0,15,45,14,0,0.0,0.0,0.2964435660944393,-0.3533770484247681
8,0,598.0,0,0,1,8,0,0,0.0,0.0,0.2627691364061217,-1.3376888472682105
7,0,539.0,0,0,1,9,0,0,0.0,0.0,0.26276913640612176,-1.3359338928523699
7,0,445.0,0,0,10,21,3,0,0.0,0.0,-0.45351268875881295,1.5458243871811355
8,0,598.0,0,0,1,9,1,0,0.0,0.0,0.18257418583505533,-0.8086098305732929
7,0,590.0,0,0,15,53,2,0,0.0,0.0,0.314069189482689,-1.2244760162372865
13,0,256.43333333333334,0,0,9,38,0,0,0.0,0.0,0.36582862840625047,-1.0071296796428901
9,0,540.0,0,0,9,33,12,0,-0.5962564743307677,-0.6342808043196039,0.3605162809021517,-0.5966119433008972
12,0,331.1666666666667,0,0,3,10,0,0,-1.2482824020324408,-1.5560536094425048,0.26276913640612226,-1.019905787005831
11,0,340.6,0,0,9,47,12,0,-2.1914284611845174,-2.1702959949461436,0.3221849344569859,-0.012038352473080985
7,0,646.0,0,0,3,18,7,0,0.0,0.0,0.0,-1.6426273951247885
13,1,531.75,0,0,11,31,10,0,0.0,0.0,0.3277306934167216,0.7201172506627619
7,0,539.0,0,0,1,7,2,0,0.0,0.0,0.0,-0.8214714448701945
11,0,359.0833333333333,0,0,15,48,2,0,0.0,0.0,0.2573131276520899,-0.19306857934392033
9,0,539.0,0,0,1,5,0,0,0.0,0.0,0.26276913640612176,-0.48054057002364564
7,0,585.0,0,0,9,31,1,0,0.0,0.0,0.3277306934167232,-1.4899093626720428
8,0,590.0,0,0,9,40,13,0,0.0,0.0,0.30709761166350735,-0.8862208899390984
7,0,619.0,0,0,14,60,10,0,0.0,0.0,-0.11083718771976178,1.0542654772817288
17,0,495.48333333333335,0,0,11,32,2,0,0.0,0.0,0.36142859686337764,-1.0951264194518078
7,0,615.0,4,8,9,9,12,8,1.204159457879229,1.1949742783155894,0.32773069341672534,-0.0498489840697523
15,0,206.7,0,0,9,24,13,0,0.0,0.0,0.18257418583505106,-0.9720145386209401
8,0,552.0,0,0,15,51,14,0,0.0,0.0,0.3321270091603808,0.35012568283742934
9,0,461.0,0,0,2,18,0,0,0.0,0.0,-1.5168846255190773,-1.0493980812534693
8,0,659.0,0,0,9,40,7,0,0.0,0.0,0.1825741858350447,-1.1022891718593886
7,0,547.0,0,0,9,21,4,0,0.0,0.0,0.28812142907072463,0.053630875120387944
7,0,470.0,0,0,9,33,3,0,0.0,0.0,0.41056625538311214,-1.1359131368002728
7,0,536.0,4,0,11,15,3,0,1.8889563084341106,-1.096226403972794,0.30103986446980624,-0.8927206339674769
12,0,178.43333333333334,0,0,9,33,13,0,0.0,0.0,0.32773069341672156,-0.6892950347241297
12,0,273.8,0,0,14,59,19,0,0.0,0.0,0.37269985355600127,-0.9634925153233916
7,0,551.0,0,0,0,9,0,0,-0.5120028248509642,-0.3927861558864148,-2.9495762407505253,0.706937547398732
11,0,268.98333333333335,0,0,9,16,2,0,0.0,0.0,0.4312267904248007,-0.46295859023994035
8,0,528.0,0,0,14,48,12,0,0.0,0.0,0.1766022919715298,-1.4097838743052191
8,0,543.0,0,0,15,40,4,0,0.0,0.0,0.54240473684392,-0.655115293470552
7,0,548.0,0,0,15,50,12,0,0.0,0.0,0.31535541189691363,-0.19515915484028348
8,0,530.0,0,0,9,37,9,0,0.0,0.0,0.33115534956605847,-0.7248438004937198
8,0,600.0,0,0,14,19,3,0,0.0,0.0,0.2075635732841952,-1.2568349797242044
8,0,535.0,0,0,9,34,5,0,0.0,0.0,0.18257418583505472,-1.200389163463588
7,0,592.0,0,0,15,49,2,0,0.0,0.0,0.18257418583505472,-1.5659950862611096
8,0,598.0,0,0,1,8,2,0,0.0,0.0,0.0,-1.5390635824204941
7,0,485.0,0,0,14,34,23,0,0.0,0.0,0.4633289058423277,-0.41462126148065565
9,0,529.0,0,0,9,25,5,0,0.0,0.0,0.0,-1.3257807649164592
4,1,300.6333333333333,12,19,10,48,12,19,0.5357378496495374,-1.3049115247213652,-0.9968481798680737,0.08807758543641667
12,0,243.06666666666666,0,0,18,42,8,0,0.0,0.0,-1.4522709489247738,-0.5698928910754094
8,0,595.0,0,0,1,8,3,0,0.0,0.0,0.18257418583505533,-0.5297893865133573
14,0,175.66666666666666,1,9,3,21,1,9,-0.8975274678557512,0.9858678660937142,0.18257418583505472,-0.7361720577637814
7,1,491.6,0,0,11,45,9,0,0.0,0.0,0.3614285968633774,-1.0769271164499041
9,0,472.0,0,0,3,21,5,0,0.0,0.0,0.28148707373091836,-1.0562302475743144
8,0,599.0,0,0,5,32,0,0,0.0,0.0,-1.9063276772455937,-1.085017761421478
8,0,590.0,0,0,18,32,8,0,0.0,0.0,0.3873718444276317,-1.2016587170951925
8,0,583.0,0,0,1,10,0,0,0.0,0.0,0.18257418583505533,-1.61830630309685
8,0,718.0,0,0,9,30,3,0,0.0,0.0,0.2627691364061246,-1.2957069352982045
13,0,244.05,0,0,9,16,2,0,0.0,0.0,0.36687757647223934,-0.7585506721738293
14,0,245.93333333333334,2,7,3,18,1,7,-0.08441153431437635,0.8091717099400512,0.23336686546447327,-0.537944691457141
12,0,315.1166666666667,0,0,3,16,0,0,0.0,0.0,0.0,-1.0810812350930448
22,1,508.7,0,0,11,47,1,0,0.0,0.0,0.26104829840322097,-0.4230403086914301
8,0,538.0,0,0,7,30,1,0,0.0,0.0,-0.9059551407112453,-1.1274319434027735
10,0,488.35,0,0,9,37,5,0,0.0,0.0,0.3726998535559997,0.6171237936233733
7,0,531.0,0,0,1,9,2,0,0.0,0.0,0.0,-1.1295641914707073
9,0,532.0,0,0,3,22,0,0,0.0,0.0,0.2627691364061226,-1.007412785111646
13,0,228.16666666666666,3,10,15,41,9,10,0.37384359850688653,1.2267598206625119,0.3487993103549801,-0.8187240133177957
8,0,555.0,0,0,5,23,5,0,0.0,0.0,-1.9310019228519715,0.7532502966326311
7,0,604.0,0,0,1,10,0,0,0.0,0.0,0.18257418583505533,-0.4532924835072951
8,0,593.0,0,0,11,29,3,0,0.0,0.0,0.23336686546447308,-0.8879238214139058
8,0,658.0,0,0,1,9,0,0,0.0,0.0,0.0,-0.9972780074062291
12,0,201.68333333333334,0,0,15,43,3,0,0.0,0.0,0.38563966175427705,-0.5818176920630107
8,0,602.0,0,0,3,14,0,0,0.0,0.0,0.0,-0.17893903405397985
8,0,661.0,0,0,11,25,10,0,-0.5525062514530825,-0.44993697445010294,0.18257418583502671,1.7233636045893757
3,1,501.2166666666667,0,0,11,35,0,0,0.0,0.0,0.37765453898989887,-0.8321039968071773
7,0,614.0,0,0,9,24,0,0,0.0,0.0,0.18257418583505583,0.7889731824841304
13,0,268.01666666666665,0,0,9,37,7,0,0.0,0.0,0.0,-1.0887942528538952
7,0,476.0,0,0,11,27,16,0,0.0,0.0,0.4629565945598427,-0.6692926982365816
7,0,549.0,0,0,1,9,2,0,0.0,0.0,0.1825741858350553,0.09167675693399928
13,0,244.8,0,0,1,8,0,0,0.0,0.0,0.18257418583505533,-1.1452976781562583
8,0,655.0,0,0,1,9,0,0,0.0,0.0,0.1825741858350553,-1.4325441802348613
9,0,554.0,0,0,10,33,3,0,0.0,0.0,0.24497690142175385,0.5779420390149118
11,0,314.6166666666667,0,0,1,8,0,0,0.0,0.0,0.32773069341672495,-0.017064875801128587
8,0,473.0,0,0,3,21,8,0,0.0,0.0,0.30103986446980757,-1.5462920349663758
8,0,480.0,0,0,3,15,2,0,0.0,0.0,0.0,-0.965991420176087
14,0,196.81666666666666,1,6,1,43,0,6,0.7421423002352375,1.243650540411842,-7.889022918944396,-1.000192458561256
14,0,265.95,3,2,9,39,2,2,1.2094017963692145,-0.6700694533685915,0.31943761741853127,-0.7830207949059218
7,0,523.0,0,0,11,42,5,0,0.0,0.0,0.23978511652429124,-1.4270055305951113
13,0,286.81666666666666,0,0,3,20,2,0,0.0,0.0,0.32773069341672567,-0.46288128718484095
8,0,597.0,0,0,2,30,1,0,0.0,0.0,-7.621873045252632,-1.421336644343603
8,0,595.0,0,0,1,9,0,0,0.0,0.0,0.0,-0.36368439729646707
9,0,554.0,3,2,9,20,2,2,1.1644072122089228,0.05783482825001034,0.4312267904247999,0.7709425217363617
8,0,584.0,0,0,9,22,4,0,0.0,0.0,0.4105662553831118,-1.67663313810569
8,0,462.0,0,0,9,32,17,0,0.0,0.0,0.37744049763344406,-1.6887216767243824
8,0,538.0,0,0,9,39,12,0,0.0,0.0,0.26161342429658807,-1.1423872596434874
9,0,586.0,1,8,9,25,2,8,-0.20026795484991744,1.6733600134271596,0.2748105407973529,-1.5442284348002755
8,0,656.0,0,0,1,9,3,0,0.0,0.0,0.0,-0.8716664217066515
12,0,412.68333333333334,0,0,9,22,9,0,0.0,0.0,0.2627691364061196,-0.29797963602404776
11,0,269.1,9,27,14,12,10,27,1.278019300845388,1.403391595210678,0.43122679042480055,0.062442002396311966
13,0,328.81666666666666,8,25,8,37,0,25,0.0,0.19257310034628936,-3.6787679096858414,-0.570836220852959
8,0,668.0,0,0,1,9,0,0,0.0,0.0,0.26276913640612176,0.0
8,0,614.0,0,0,1,7,0,0,0.0,0.0,0.18257418583505533,0.6171769285712737
7,0,539.0,0,0,1,7,1,0,0.0,0.0,0.18257418583505533,-1.036099798963028
8,0,597.0,0,0,1,8,1,0,0.0,0.0,0.18257418583505533,-0.9159161576996412
14,0,377.4166666666667,0,0,9,27,1,0,0.0,0.0,0.17883762031712724,-1.0010297666971588
12,0,240.68333333333334,0,0,9,25,1,0,0.0,0.0,0.28148707373091747,-0.8081781908500592
8,0,480.0,8,25,3,20,1,25,0.014707308228997249,0.9141467722490935,0.3948594414403988,0.00917653412844167
9,0,536.0,0,0,9,21,1,0,0.0,0.0,0.3668775764722397,-1.097415964034628
9,0,483.0,1,8,3,20,3,8,-1.1168179967889211,1.1289514108431788,0.24839912974802178,-0.27013542229709975
13,0,196.88333333333333,0,0,14,45,14,0,0.0,0.0,-2.5066578014027434,-1.0785062637916327
7,0,488.0,0,0,9,34,12,0,0.0,0.0,0.32773069341672384,0.166307924389482
13,0,389.6666666666667,3,1,9,49,5,1,2.0587524228186207,0.0,0.2525671913079994,-0.536024977222477
7,0,478.0,0,0,14,34,6,0,0.0,0.0,0.30709761166350713,-0.9805630149698213
11,0,194.05,0,0,36,55,39,0,0.0,0.0,0.3997244229779658,-0.06972334495463217
7,0,599.0,9,2,14,43,19,2,0.778460947081866,-0.6038796723542152,0.13700447634006985,-0.2890725041463281
8,0,660.0,0,0,1,7,1,0,0.0,0.0,0.0,-1.2361682937163327
11,0,305.21666666666664,0,0,10,29,2,0,-1.1438843712894657,-0.43969686527576385,-1.4979454308638778,-0.2441060092900411
7,0,469.0,0,0,15,33,4,0,-0.5033865892655734,-0.23978511652429038,0.2387508583996876,-0.4237505515859127
8,0,539.0,0,0,9,36,7,0,0.0,0.0,0.39026195616096254,-0.81078106134132
9,0,534.0,0,0,9,49,11,0,0.0,0.0,0.4105662553831115,-0.7511567941916562
11,0,388.46666666666664,0,0,9,40,1,0,0.0,0.0,0.361591061029598,0.574909895576058
9,0,540.0,0,0,9,45,12,0,0.0,0.0,0.25731312765208986,-0.8785824493411567
11,0,408.8833333333333,2,7,9,40,2,4,1.350955905962858,0.6434952751272494,0.0,0.5492069660290808
8,0,542.0,0,0,15,49,11,0,0.0,0.0,-0.4606464174952622,-0.19002406300806826
12,0,250.83333333333334,1,5,14,53,2,5,-1.2283904466540323,1.4156500417300917,0.3726998535560006,-1.141877575486834
8,0,551.0,0,0,9,31,2,0,0.0,0.0,0.4448526160900072,0.20358035362687724
8,0,477.0,0,0,3,15,3,0,-0.45717503104282614,-0.23336686546447333,0.36142859686337814,-1.1047445393785056
7,0,663.0,0,0,9,33,10,0,0.0,0.0,0.38563966175426717,-0.4787164189954943
7,1,522.0833333333334,0,0,11,26,2,0,0.0,0.0,0.21627342312079548,0.594838488133677
7,0,614.0,0,0,15,36,3,0,0.0,0.0,0.3070976116635074,0.5612625855684973
14,0,285.76666666666665,1,3,9,32,4,3,-0.21627342312079653,0.124531206492085,0.3856396617542721,-1.3438105891351446
17,0,250.85,1,0,11,42,2,0,-1.1356485466942232,-1.1848298004569917,0.41666489549747554,-0.364658993233284
7,0,596.0,0,0,18,55,11,0,0.0,0.0,0.3719262018641323,-1.3363064498954644
7,0,471.0,1,3,15,30,12,3,0.9654754565201835,1.4950022900095363,0.29537949721554124,-0.9221015689253728
13,0,202.1,1,0,1,10,0,0,1.0087337902782494,-0.35483234365853333,0.0,-1.181145053840337
11,0,398.71666666666664,0,0,1,8,0,0,-0.5962564743307679,-0.37294601354188817,0.32773069341672495,0.08433396764718185
7,0,602.0,0,0,9,24,11,0,0.0,0.0,0.31808660098364855,-0.3047595325770243
9,0,705.0,0,0,3,20,2,0,0.0,0.0,0.24839912974802184,-1.3906278294857937
13,0,297.81666666666666,0,0,1,10,0,0,0.0,0.0,0.32773069341672495,-0.620382792238838
8,0,662.0,0,0,8,30,10,0,0.0,0.0,-1.4074353686545937,-0.36878003970457124
8,0,530.0,0,0,11,28,20,0,0.0,0.0,0.28992752717617704,-1.2791144711982807
7,0,476.0,0,0,15,61,11,0,0.0,0.0,0.23187207975445376,-1.2094372196460699
11,0,321.48333333333335,0,0,9,27,1,0,0.0,0.0,0.18257418583505475,-0.3628350075423065
14,0,162.45,0,0,3,14,4,0,0.0,0.0,0.2627691364061226,-0.9826532954239973
8,0,536.0,0,0,15,48,9,0,0.0,0.0,0.2709570473691125,-1.0122123278942408
11,0,433.4166666666667,0,0,9,29,4,0,0.0,0.0,0.4396968652757625,-0.093003981824286
7,0,551.0,0,0,1,7,0,0,0.0,0.0,0.18257418583505533,0.5293551895318231
8,0,591.0,0,0,9,15,0,0,0.0,0.0,0.32773069341672384,-0.8780894013621737
17,0,618.0166666666667,1,27,9,32,8,27,1.0992421631894096,1.9492953986729094,0.26633039238097034,2.043397033462334
13,0,294.46666666666664,0,0,11,28,5,0,0.0,0.0,0.35856858280031934,-0.757446060757654
8,0,535.0,0,0,9,31,2,0,0.0,0.0,0.3150230844338813,-1.487233810394146
8,0,717.0,0,0,9,46,3,0,0.0,0.0,0.26276913640612093,-1.1445627549919288
13,0,290.6166666666667,0,0,3,17,1,0,0.0,0.0,0.3277306934167253,-0.26245128629502495
7,1,494.71666666666664,0,0,11,31,17,0,0.0,0.0,0.32773069341672395,-0.6246459843050528
8,0,520.0,0,0,14,58,6,0,0.0,0.0,0.3070976116635074,-2.0520490104663986
9,0,528.0,2,10,2,17,0,10,-0.5282874019769721,2.1271659627291433,-2.556038601690774,-1.17989811884483
7,0,538.0,1,0,1,6,1,0,-0.7836838654728743,-0.9874471916342552,0.32773069341672495,-0.7174007853235994
9,0,532.0,0,0,18,59,25,0,0.0,0.0,0.2627691364061223,-1.011488552725073
11,0,386.25,0,0,3,21,3,0,0.0,0.0,0.18257418583505472,-0.3457400411223131
8,0,593.0,0,0,3,27,4,0,0.0,0.0,-6.226883174917755,-1.2114114404901637
8,0,612.0,0,0,1,8,1,0,0.0,0.0,0.0,0.9615808240389562
8,0,655.0,0,0,9,26,12,0,0.0,0.0,0.3614285968633773,-0.971954927861939
8,0,533.0,0,0,15,56,4,0,0.0,0.0,0.3828901225505232,-1.6207459833615516
7,0,481.0,0,0,15,24,3,0,0.0,0.0,0.33973943776391363,-0.7057235593915366
7,0,606.0,0,0,14,41,12,0,-1.017252064197727,-1.1991806423253775,-2.949576240750536,-0.2867951687894486
9,0,466.0,0,0,3,21,6,0,0.0,0.0,0.4130232866245169,-1.3781351084594726
11,0,311.7,0,0,15,47,8,0,0.0,0.0,0.3255970073646951,-0.3007390468628324
7,0,523.0,0,0,1,7,1,0,0.0,0.0,0.0,-1.5861300507279246
15,0,198.76666666666668,0,0,3,23,5,0,0.0,0.0,0.3436878864006126,-0.8341662195060012
9,0,477.0,0,0,3,18,7,0,0.0,0.0,0.31406918948268825,-0.9635192092986156
9,0,516.0,0,0,3,17,3,0,0.0,0.0,0.3397394377639123,-0.2887986027438056
8,0,529.0,0,0,14,36,3,0,0.0,0.0,0.24839912974802067,-1.0640334183510733
9,0,547.0,0,0,9,32,8,0,0.0,0.0,0.43679454401836393,0.14861322138542488
9,0,537.0,0,0,0,4,0,0,0.0,0.0,-3.6787679096857056,-1.3145998321572865
8,0,484.0,0,0,5,18,4,0,0.0,0.0,0.2855277647054148,-0.06535648900364349
13,0,130.68333333333334,0,0,11,39,9,0,0.0,0.0,0.22322226298950934,-1.0806130002336694
8,0,475.0,0,0,9,8,9,0,0.0,0.0,0.36142859686337764,-1.1171251126604969
7,0,588.0,0,0,15,48,19,0,0.0,0.0,0.30709761166350696,-1.2588748330308337
12,0,383.5833333333333,0,0,1,9,1,0,0.0,0.0,0.0,-0.6478640515124926
8,0,544.0,9,8,9,45,4,8,0.4011591359069746,2.935431206629683,0.278429858373387,-0.02311791824794077
9,0,535.0,0,0,11,55,2,0,0.0,0.0,0.31188881532316914,-1.1339020445307715
7,0,467.0,0,0,13,42,2,0,0.0,0.0,-0.03576623608351622,-1.135278047176377
8,0,534.0,0,0,15,34,1,0,0.0,0.0,0.5120028248509674,-1.0411370514671772
14,0,256.9166666666667,0,0,1,4,0,0,0.0,0.0,0.0,-1.0958792527025198
8,0,606.0,0,0,1,7,0,0,0.0,0.0,0.38563966175427095,-0.04037959211805658
8,0,593.0,0,0,11,33,12,0,0.0,0.0,0.41302328662451393,-0.7989846947305563
7,0,534.0,0,0,1,9,0,0,0.0,0.0,0.0,-0.9202327016747794
7,0,475.0,0,0,17,34,11,0,0.0,0.0,-0.13821752537748427,-0.6943915935438156
8,0,540.0,0,0,1,6,1,0,0.0,0.0,0.0,-0.5138762765884597
8,0,542.0,0,0,15,56,7,0,0.0,0.0,0.3277306934167242,-0.37026454440976186
7,0,659.0,0,0,3,14,4,0,0.0,0.0,0.28148707373091836,-0.2594274730296636
8,0,655.0,0,0,9,23,1,0,0.0,0.0,0.2681432946136847,-1.0635572964640718
8,0,615.0,0,0,10,27,0,0,0.0,0.0,0.23336686546447313,0.42224184856327357
8,0,549.0,0,0,1,8,1,0,0.0,0.0,0.0,0.14905930957216212
2,1,501.8333333333333,2,0,11,22,1,0,-1.7395651630570594,-1.5385010402001231,0.3614285968633765,-0.9213912129148488
13,0,185.71666666666667,0,0,1,7,1,0,0.0,0.0,0.0,-1.1454193209026522
8,0,538.0,0,0,15,41,21,0,0.0,0.0,0.4154744849194082,-0.9322562307433692
7,0,479.0,0,0,15,55,20,0,0.0,0.0,0.31103707482581516,-0.5014666674609191
8,0,535.0,0,0,15,44,12,0,0.0,0.0,0.27380550956629074,-1.0060954162481845
8,0,477.0,0,0,3,14,1,0,0.0,0.0,0.24839912974802186,-0.7232864534676382
13,0,223.66666666666666,4,1,15,30,1,1,0.8597765327540121,-0.7098316729063335,0.2978892490634505,-0.8930188581637374
13,0,235.35,0,0,15,36,6,0,0.0,0.0,0.31059586208632267,-0.7776160775506626
8,0,462.0,0,0,9,41,4,0,0.0,0.0,0.3140691894826877,-1.9516954681641405
