login_hour,after_hours_flag,session_duration_mins,usb_events_count,files_accessed_count,email_count,unique_domains_visited,email_ext_recipient_count,file_copy_to_removable
8,0,594.0,0,0,1,8,0,0
7,0,675.0,0,0,3,16,3,0
12,0,218.53333333333333,0,0,11,40,1,0
13,0,246.56666666666666,2,6,9,41,7,6
13,0,125.76666666666667,4,8,11,47,14,8
9,0,712.0,0,0,3,14,0,0
9,0,727.0,1,0,3,15,2,0
7,0,610.0,0,0,1,8,4,0
7,0,613.0,0,0,15,40,6,0
10,0,581.0833333333334,0,0,14,23,6,0
11,0,327.6,8,4,9,44,13,4
6,0,547.0,0,0,11,43,8,0
10,0,349.0333333333333,0,0,1,9,0,0
7,0,655.0,0,0,3,8,0,0
8,0,551.0,0,0,9,48,3,0
7,0,535.0,0,0,1,7,0,0
7,0,599.0,0,0,15,48,14,0
8,0,672.0,0,0,1,8,1,0
8,0,659.0,0,0,9,37,0,0
7,0,545.0,0,0,9,37,10,0
9,0,534.0,0,0,0,0,0,0
7,0,614.0,0,0,15,53,3,0
8,0,530.0,8,2,14,25,5,2
8,0,530.0,0,0,15,37,3,0
7,0,606.0,0,0,11,25,14,0
9,0,537.0,0,0,3,16,2,0
8,0,724.0,0,0,0,20,0,0
8,0,649.0,0,0,9,27,13,0
9,0,473.0,0,0,3,16,0,0
9,0,596.0,1,3,9,31,5,3
8,0,548.0,0,0,1,9,1,0
8,0,600.0,0,0,1,10,1,0
8,0,535.0,0,0,9,36,11,0
8,0,476.0,1,21,10,42,10,21
7,0,550.0,0,0,1,7,3,0
7,0,533.0,0,0,1,7,0,0
8,0,657.0,0,0,1,9,1,0
7,0,496.0,0,0,2,13,1,0
9,0,551.0,0,0,1,9,0,0
8,0,200.20000000000002,0,0,11,14,6,0
7,0,548.0,0,0,15,35,6,0
9,0,731.0,0,0,3,10,1,0
8,0,587.0,0,0,1,7,0,0
9,0,546.0,0,0,9,28,1,0
7,0,593.0,0,0,1,9,1,0
19,1,522.2,0,0,11,33,8,0
7,0,466.0,0,0,11,43,10,0
9,0,529.0,0,0,1,6,3,0
7,0,556.0,0,0,14,59,14,0
7,0,606.0,0,0,9,21,7,0
8,0,473.0,0,0,3,18,0,0
7,0,602.0,0,0,9,22,0,0
9,0,551.0,0,0,3,21,0,0
8,0,593.0,0,0,1,7,0,0
8,0,661.0,0,0,1,8,0,0
12,0,371.43333333333334,2,3,9,43,6,3
7,0,528.0,0,0,1,9,0,0
9,0,715.0,0,0,3,10,0,0
7,0,477.0,6,17,14,41,3,12
8,0,660.0,0,0,1,8,1,0
9,0,714.0,0,0,3,21,1,0
8,0,538.0,0,0,15,56,5,0
8,0,539.0,0,0,15,60,2,0
9,0,725.0,0,0,3,17,1,0
5,1,296.55,5,29,11,37,3,29
8,0,502.3,0,0,9,38,3,0
7,0,547.0,0,0,1,8,1,0
8,0,654.0,0,0,9,38,11,0
13,0,328.4,0,0,1,8,0,0
7,0,468.0,0,0,8,35,2,0
7,0,670.0,0,0,3,20,0,0
9,0,227.43333333333334,2,3,1,10,0,3
7,1,551.6833333333334,7,30,0,30,0,30
12,0,330.21666666666664,0,0,18,44,28,0
8,0,654.0,0,0,1,8,4,0
7,0,538.0,0,0,9,31,1,0
11,0,357.05,0,0,9,37,2,0
7,0,620.0,0,0,1,8,1,0
8,0,540.0,0,0,15,39,6,0
7,0,600.0,0,0,14,51,7,0
7,0,553.0,0,0,1,10,0,0
10,0,432.53333333333336,1,6,1,4,0,6
9,0,558.0,0,0,3,16,1,0
9,0,550.0,0,0,1,9,0,0
8,0,588.0,0,0,7,30,8,0
12,0,293.95,1,7,16,60,4,7
8,0,668.0,0,0,9,34,9,0
7,0,544.0,0,0,15,41,13,0
14,0,429.95,8,4,9,43,5,4
12,0,360.95,0,0,3,15,0,0
9,0,722.0,0,0,2,19,0,0
8,0,538.0,0,0,1,7,0,0
7,0,547.0,0,0,9,38,3,0
17,1,540.95,0,0,10,27,6,0
13,0,305.53333333333336,2,4,3,21,1,4
8,0,613.0,0,0,1,8,0,0
8,0,526.0,0,0,15,33,22,0
8,0,674.0,0,0,1,8,0,0
13,0,352.0833333333333,0,0,8,41,4,0
8,0,538.0,0,0,15,45,17,0
8,0,607.0,0,0,9,45,7,0
8,0,613.0,0,0,1,8,2,0
14,0,191.05,2,0,3,17,1,0
7,0,687.0,0,0,3,20,3,0
8,0,550.0,0,0,15,34,2,0
7,0,666.0,0,0,9,31,2,0
7,0,552.0,0,0,8,29,6,0
9,0,548.0,0,0,11,52,5,0
8,0,522.0,0,0,14,34,5,0
14,0,207.16666666666666,0,0,9,41,13,0
7,0,610.0,0,0,1,9,0,0
8,0,611.0,1,1,9,43,6,1
7,0,598.0,0,0,9,35,6,0
7,0,485.0,0,0,8,42,3,0
20,1,729.2,0,0,3,14,3,0
9,0,541.0,0,0,9,45,3,0
7,0,656.0,0,0,3,18,2,0
9,0,541.0,0,0,9,37,3,0
11,0,284.1333333333333,9,25,18,50,4,25
6,1,519.55,0,0,11,21,2,0
9,0,729.0,0,0,9,35,4,0
11,0,287.8,0,0,1,7,1,0
7,0,530.0,9,21,1,6,1,21
8,0,551.0,0,0,14,24,6,0
7,0,563.0,0,0,11,35,2,0
7,0,601.0,0,0,9,26,7,0
9,0,546.0,0,0,3,15,2,0
14,0,274.6166666666667,1,6,3,16,3,6
8,0,539.0,0,0,1,9,0,0
7,0,609.0,0,0,9,15,9,0
7,0,540.0,0,0,1,9,2,0
11,0,378.01666666666665,3,16,9,34,4,16
8,0,663.0,0,0,8,33,1,0
7,0,680.0,2,1,11,18,7,1
8,0,602.0,0,0,1,9,0,0
7,0,540.0,0,0,1,10,1,0
8,0,537.0,0,0,8,33,4,0
7,0,549.0,0,0,1,9,1,0
11,0,367.9,2,0,9,35,4,0
7,0,492.0,0,0,11,45,11,0
22,1,537.55,0,0,10,33,2,0
8,0,600.0,0,0,1,8,0,0
8,0,663.0,0,0,1,7,1,0
7,0,547.0,0,0,3,29,0,0
7,0,498.0,0,0,9,39,12,0
11,0,167.73333333333332,0,0,9,42,3,0
8,0,585.0,0,0,1,9,0,0
8,0,478.0,0,0,7,14,2,0
9,0,544.0,0,0,3,24,2,0
8,0,662.0,0,0,9,28,6,0
8,0,539.0,0,0,15,56,9,0
9,0,589.0,0,0,9,36,4,0
9,0,712.0,0,0,13,39,1,0
7,0,541.0,0,0,18,36,21,0
8,0,594.0,0,0,1,10,3,0
8,0,544.0,0,0,15,32,9,0
8,0,544.0,0,0,15,17,3,0
13,0,307.25,0,0,14,53,10,0
12,0,334.01666666666665,0,0,1,9,0,0
13,0,275.45,0,0,15,52,19,0
8,0,539.0,0,0,14,50,9,0
12,1,733.3,0,0,9,32,0,0
8,0,540.0,0,0,11,48,6,0
7,0,471.0,0,0,9,38,11,0
8,0,651.0,0,0,1,6,0,0
8,0,699.0,3,5,12,42,6,5
8,0,538.0,0,0,15,48,6,0
9,0,567.0,0,0,18,38,7,0
8,0,595.0,0,0,11,37,2,0
7,0,606.0,0,0,9,48,3,0
8,0,658.0,0,0,14,22,16,0
7,0,554.0,0,0,9,25,12,0
13,0,264.78333333333336,3,0,11,37,0,0
7,0,538.0,0,0,9,54,8,0
9,0,713.0,0,0,3,18,0,0
7,0,622.0,2,0,3,47,2,0
7,0,668.0,0,0,9,11,13,0
8,0,480.0,0,0,3,21,3,0
9,0,548.0,0,0,3,18,0,0
8,0,542.0,0,0,15,37,11,0
7,1,1018.3666666666667,0,0,1,7,0,0
14,0,163.28333333333333,0,0,3,14,4,0
12,0,199.93333333333334,0,0,1,6,0,0
7,0,462.0,0,0,14,43,5,0
8,0,595.0,0,0,1,8,0,0
7,0,654.0,0,0,9,30,1,0
12,0,367.75,0,0,3,19,2,0
7,0,647.0,0,0,3,16,3,0
7,0,544.0,0,0,9,31,2,0
11,0,284.6666666666667,0,0,9,25,14,0
8,0,545.5666666666667,0,0,14,19,1,0
8,0,532.0,0,0,18,66,26,0
8,0,667.0,0,0,9,43,2,0
7,0,553.0,0,0,9,36,11,0
7,0,490.0,1,4,9,41,6,4
9,0,734.0,4,5,9,40,4,5
8,0,586.0,0,0,9,9,12,0
8,0,541.0,0,0,7,10,1,0
13,0,237.45,1,6,13,61,8,6
8,0,548.0,0,0,9,38,11,0
17,0,359.23333333333335,0,0,9,40,6,0
8,0,656.0,0,0,14,55,9,0
7,0,488.0,1,0,9,52,7,0
15,1,547.9833333333333,4,4,10,51,13,4
8,0,590.0,8,21,11,30,7,21
9,0,588.65,1,5,14,36,8,5
7,0,473.0,0,0,15,38,16,0
8,0,618.1833333333333,0,0,5,31,2,0
11,0,344.6,0,0,8,32,2,0
8,0,535.0,0,0,15,52,8,0
7,0,659.0,0,0,18,34,3,0
7,0,673.0,0,0,9,22,16,0
13,0,217.78333333333333,0,0,15,58,5,0
7,0,535.0,9,23,9,32,8,23
8,0,481.73333333333335,0,0,11,43,5,0
7,0,614.0,0,0,9,24,2,0
9,0,724.0,0,0,9,35,10,0
8,0,597.0,0,0,9,24,9,0
13,0,165.16666666666666,3,6,3,22,0,6
8,0,666.0,0,0,11,43,5,0
9,0,547.0,0,0,9,19,1,0
7,0,497.0,0,0,7,36,7,0
7,0,683.0,0,0,9,32,9,0
8,0,594.0,0,0,8,42,12,0
8,1,487.15,0,0,11,46,11,0
7,0,671.0,0,0,3,14,2,0
8,0,539.0,0,0,9,30,0,0
8,0,587.0,0,0,9,43,2,0
9,0,591.0,1,2,10,44,6,2
8,0,599.0,0,0,11,31,4,0
8,0,540.0,0,0,9,46,10,0
8,0,601.0,0,0,1,8,4,0
9,0,533.0,0,0,1,8,0,0
9,0,531.0,0,0,1,7,0,0
7,0,533.0,0,0,9,7,4,0
14,0,147.51666666666668,0,0,3,18,0,0
9,0,715.0,0,0,3,10,6,0
12,0,308.0833333333333,2,0,9,25,0,0
8,0,522.0,0,0,9,32,10,0
8,0,480.0,2,25,3,19,4,25
9,0,468.0,2,4,3,20,4,4
8,0,593.0,0,0,8,42,5,0
11,0,260.4166666666667,0,0,9,34,6,0
12,0,406.8666666666667,9,26,9,36,12,26
1,1,494.8,3,18,10,24,7,18
9,0,535.0,0,0,3,21,3,0
8,0,596.0,0,0,9,33,11,0
13,0,163.58333333333334,1,0,3,15,0,0
8,0,582.0,0,0,9,28,12,0
8,0,583.0,0,0,3,11,3,0
8,0,588.0,0,0,9,42,7,0
13,0,117.43333333333334,0,0,9,33,12,0
8,0,472.0,0,0,3,16,2,0
8,0,531.0,0,0,15,21,22,0
12,0,266.9166666666667,0,0,15,39,12,0
7,1,635.25,1,1,9,28,16,1
13,0,189.38333333333333,0,0,8,12,0,0
13,0,170.96666666666667,0,0,1,8,0,0
8,0,596.0,0,0,5,28,4,0
8,0,656.0,0,0,1,8,0,0
9,0,588.0,1,4,10,37,6,4
12,0,266.8333333333333,0,0,3,14,2,0
9,0,365.53333333333336,1,0,15,35,17,0
9,0,528.0,0,0,1,8,0,0
7,0,480.0,0,0,14,28,12,0
7,0,473.0,0,0,9,18,0,0
9,0,535.0,0,0,8,25,7,0
9,0,719.0,0,0,3,22,1,0
7,0,657.0,0,0,9,15,3,0
8,0,583.0,0,0,1,8,1,0
9,0,533.0,0,0,1,10,0,0
8,0,594.0,0,0,1,8,1,0
8,0,621.0,8,23,11,28,14,23
9,0,539.0,0,0,3,20,2,0
7,0,660.0,0,0,3,23,1,0
8,0,474.0,0,0,9,41,5,0
19,1,501.35,0,0,11,31,17,0
7,0,600.0,0,0,9,22,1,0
8,0,538.0,0,0,9,39,2,0
8,0,534.0,0,0,15,58,6,0
7,0,655.0,0,0,3,19,3,0
8,0,650.0,0,0,9,37,7,0
8,0,463.0,0,0,5,26,1,0
7,0,539.0,0,0,5,21,2,0
10,0,402.3666666666667,3,4,0,5,0,4
14,0,423.1333333333333,1,1,9,41,7,1
9,0,535.0,0,0,11,37,10,0
8,0,658.0,0,0,9,33,4,0
9,0,533.0,0,0,0,8,0,0
9,0,538.0,1,1,1,13,2,1
8,0,536.0,0,0,14,20,5,0
8,0,588.0,0,0,9,36,10,0
13,0,217.95,0,0,15,36,18,0
13,0,250.78333333333333,0,0,15,20,5,0
18,1,511.59999999999997,0,0,6,33,1,0
8,0,539.0,0,0,15,48,18,0
12,0,332.03333333333336,2,26,3,11,1,26
11,0,379.46666666666664,2,2,1,8,2,2
7,0,463.0,0,0,11,45,11,0
7,0,537.0,0,0,27,52,34,0
9,0,535.0,0,0,9,38,11,0
9,0,524.0,0,0,2,19,0,0
8,0,597.0,0,0,1,10,1,0
12,0,540.0333333333333,0,0,9,30,4,0
8,0,520.0,0,0,15,23,5,0
4,1,411.0666666666666,1,2,15,52,7,2
8,0,528.0,0,0,18,43,11,0
0,1,1123.7666666666667,0,0,10,38,12,0
11,0,251.71666666666667,0,0,13,58,2,0
8,0,538.0,0,0,15,37,2,0
10,0,335.8833333333333,0,0,9,42,4,0
15,0,357.9,9,5,9,37,3,5
9,0,476.0,0,0,3,15,5,0
8,0,600.0,0,0,14,25,5,0
8,0,657.0,0,0,1,7,0,0
8,0,526.0,0,0,15,33,4,0
8,0,657.0,0,0,1,9,1,0
14,1,516.9,0,0,11,31,2,0
15,0,237.8,0,0,9,37,8,0
12,0,428.48333333333335,0,0,1,8,0,0
8,0,649.0,0,0,1,6,0,0
8,0,656.0,0,0,1,8,0,0
23,1,540.4666666666667,0,0,11,31,15,0
8,0,581.0,0,0,1,5,0,0
8,0,534.0,0,0,9,34,11,0
8,0,597.0,0,0,1,8,1,0
8,0,526.0,0,0,9,32,5,0
8,0,532.0,0,0,15,40,4,0
11,0,426.3666666666667,0,0,1,7,1,0
8,0,657.0,0,0,9,31,8,0
13,0,146.75,0,0,14,39,5,0
8,0,647.0,0,0,7,23,1,0
11,0,393.23333333333335,0,0,3,22,0,0
12,0,249.63333333333333,0,0,15,51,12,0
8,0,536.0,0,0,15,24,11,0
9,0,529.0,0,0,3,14,2,0
8,0,598.0,0,0,9,33,6,0
8,0,593.0,2,2,9,37,13,1
7,0,652.0,0,0,3,18,0,0
9,0,713.0,0,0,3,19,3,0
9,0,536.0,0,0,1,9,0,0
9,0,529.0,0,0,9,38,4,0
9,0,521.0,0,0,1,6,0,0
12,0,314.5833333333333,0,0,1,8,3,0
8,0,640.0,0,0,9,37,1,0
11,0,303.6,3,3,15,44,3,3
9,0,540.0,0,0,3,22,1,0
9,0,523.0,9,27,3,7,3,27
8,0,537.0,0,0,15,32,20,0
14,0,238.08333333333334,0,0,3,18,6,0
8,0,621.0,0,0,1,9,1,0
8,0,594.0,0,0,1,7,1,0
7,0,594.0,6,5,14,47,2,5
12,0,223.2,0,0,9,40,2,0
9,0,477.0,0,0,3,16,2,0
7,0,535.0,0,0,1,9,1,0
14,0,375.9,0,0,3,18,2,0
9,0,536.0,0,0,1,9,0,0
8,0,467.0,0,0,3,15,0,0
8,0,461.0,0,0,3,19,2,0
7,0,537.0,0,0,9,37,0,0
8,0,660.0,0,0,1,9,1,0
8,0,536.0,0,0,15,38,2,0
9,0,523.0,0,0,17,26,20,0
9,0,527.0,9,18,3,14,1,18
7,0,649.0,0,0,3,15,5,0
8,0,596.0,0,0,9,41,11,0
8,0,596.0,0,0,11,37,5,0
7,0,597.0,0,0,9,32,9,0
8,0,595.0,0,0,1,8,0,0
7,0,600.0,0,0,15,34,5,0
7,0,470.0,0,0,15,54,4,0
8,0,659.0,0,0,1,7,0,0
9,0,536.0,0,0,1,10,0,0
13,0,192.31666666666666,0,0,3,20,1,0
7,0,591.0,0,0,0,0,0,0
9,0,717.0,0,0,3,23,2,0
13,0,356.0833333333333,0,0,9,48,5,0
19,1,489.0833333333333,0,0,11,45,6,0
21,1,162.01666666666665,0,0,11,56,7,0
7,0,648.0,0,0,3,15,1,0
13,0,211.56666666666666,1,10,9,21,11,10
7,0,590.0,0,0,11,26,6,0
8,0,717.0,0,0,9,27,5,0
7,0,468.0,0,0,10,26,2,0
14,0,198.43333333333334,0,0,9,41,5,0
14,0,207.21666666666667,0,0,1,9,1,0
8,0,472.0,0,0,2,33,2,0
15,0,176.96666666666667,2,5,9,28,0,5
18,1,275.73333333333335,0,0,11,57,15,0
7,0,500.0,0,0,10,27,8,0
8,0,597.0,0,0,9,38,6,0
8,0,599.0,0,0,1,10,0,0
7,0,471.0,0,0,14,26,3,0
13,0,131.26666666666668,0,0,9,25,1,0
7,0,457.0,0,0,10,52,8,0
8,0,530.0,2,0,15,42,4,0
8,0,536.0,0,0,15,50,15,0
7,0,477.0,0,0,15,42,11,0
12,0,332.56666666666666,0,0,15,34,18,0
9,0,704.0,0,0,3,7,1,0
14,0,385.3666666666667,0,0,3,18,3,0
11,0,357.05,0,0,15,44,4,0
13,0,314.28333333333336,0,0,9,49,10,0
9,0,475.0,0,0,3,17,2,0
7,0,519.0,0,0,1,9,1,0
8,0,539.0,0,0,15,50,19,0
8,0,600.0,0,0,1,9,3,0
9,0,535.0,2,4,1,8,1,4
12,0,388.3833333333333,0,0,9,36,7,0
9,0,709.0,0,0,3,19,5,0
8,0,472.0,0,0,9,34,4,0
8,0,539.0,0,0,27,35,34,0
8,0,585.0,0,0,10,32,5,0
12,0,394.0833333333333,0,0,9,38,9,0
7,0,644.0,0,0,3,19,0,0
8,0,705.0,2,5,11,26,6,5
8,0,586.0,0,0,1,8,1,0
10,0,285.18333333333334,0,0,13,42,9,0
7,0,598.0,0,0,6,17,4,0
12,0,210.28333333333333,0,0,1,9,0,0
7,0,527.0,0,0,0,7,0,0
8,0,479.0,0,0,9,29,6,0
10,0,310.6,0,0,1,8,1,0
14,0,188.7,9,26,0,9,0,26
10,0,400.78333333333336,8,0,15,61,26,0
7,0,467.0,0,0,14,38,21,0
7,0,534.0,0,0,9,31,0,0
8,0,656.0,0,0,14,27,1,0
13,0,283.3,0,0,9,39,12,0
13,0,256.51666666666665,2,2,16,18,20,2
9,0,720.0,0,0,3,24,2,0
7,0,536.0,1,7,1,5,0,7
8,0,416.0,0,0,11,31,14,0
9,0,699.0,0,0,3,17,8,0
13,0,211.76666666666668,9,0,9,24,4,0
10,0,133.66666666666666,0,0,3,12,3,0
13,0,356.05,2,27,5,43,6,27
9,0,537.0,3,4,8,34,6,4
7,0,534.0,0,0,11,38,12,0
9,0,539.0,0,0,3,21,4,0
7,0,480.0,0,0,14,34,16,0
13,0,224.61666666666667,2,1,15,46,9,1
8,0,595.0,0,0,9,22,14,0
14,0,215.71666666666667,0,0,3,19,0,0
8,0,537.0,0,0,9,34,11,0
9,0,527.0,0,0,9,30,13,0
12,0,251.13333333333333,0,0,3,10,3,0
12,0,301.3833333333333,0,0,9,35,10,0
14,0,295.8333333333333,1,6,1,8,1,6
9,0,710.0,0,0,3,20,5,0
12,0,172.31666666666666,2,1,16,28,19,1
8,0,525.0,0,0,9,54,18,0
9,0,588.0,0,0,9,35,2,0
12,0,298.2,2,1,14,54,8,1
1,1,201.75,0,0,11,43,4,0
14,0,113.81666666666666,0,0,3,17,4,0
7,0,478.0,0,0,15,40,21,0
8,0,600.0,0,0,1,7,1,0
9,0,534.0,0,0,3,19,2,0
8,0,539.0,2,3,15,56,12,3
10,0,363.1,0,0,19,49,6,0
21,1,519.3833333333333,0,0,11,36,8,0
7,0,467.0,0,0,15,13,14,0
14,0,188.68333333333334,0,0,1,10,1,0
8,0,466.0,0,0,14,49,10,0
14,0,280.8333333333333,0,0,17,35,3,0
12,0,340.5,0,0,9,38,1,0
13,0,178.91666666666666,0,0,11,21,7,0
13,0,164.85,3,3,11,22,1,3
12,0,251.78333333333333,0,0,9,37,10,0
8,0,499.0,0,0,3,19,4,0
8,0,652.0,0,0,1,7,0,0
8,0,522.0,0,0,15,34,2,0
7,0,594.0,0,0,14,29,7,0
8,0,532.0,0,0,15,23,5,0
7,0,593.0,0,0,15,39,4,0
8,0,535.0,0,0,15,44,3,0
7,0,537.0,0,0,1,8,0,0
8,0,654.0,0,0,9,22,7,0
9,0,458.0,0,0,6,24,3,0
11,0,346.9166666666667,9,27,15,38,0,27
11,0,338.0,0,0,14,24,24,0
9,0,536.0,9,25,9,45,16,25
7,0,537.0,0,0,1,9,1,0
7,0,472.0,0,0,15,35,2,0
8,0,599.0,2,3,1,9,1,3
8,0,592.0,0,0,1,8,1,0
8,0,534.0,0,0,15,41,4,0
7,0,532.0,0,0,1,10,1,0
7,0,534.0,4,2,1,13,0,2
9,0,472.0,0,0,3,14,6,0
12,0,248.38333333333333,0,0,9,40,2,0
7,0,538.0,0,0,1,8,4,0
10,0,444.48333333333335,0,0,11,27,5,0
8,0,594.0,0,0,11,16,2,0
13,0,215.78333333333333,0,0,9,23,7,0
8,0,587.0,0,0,18,32,9,0
7,0,528.0,0,0,1,8,1,0
13,0,270.78333333333336,1,0,15,39,9,0
9,0,537.0,0,0,3,19,0,0
12,0,284.6333333333333,0,0,10,28,3,0
7,0,595.0,0,0,9,45,9,0
8,0,478.0,0,0,1,32,0,0
9,0,409.0833333333333,0,0,1,9,1,0
14,0,374.1333333333333,2,0,3,22,1,0
8,0,663.0,1,6,1,8,0,6
9,0,475.0,0,0,3,15,5,0
8,0,646.0,0,0,1,9,0,0
7,0,532.0,2,0,0,7,0,0
8,0,597.0,8,25,14,43,17,25
7,0,659.0,0,0,3,16,2,0
8,0,479.0,0,0,13,24,5,0
13,0,251.43333333333334,0,0,9,40,8,0
14,0,266.1666666666667,3,1,1,7,0,1
8,0,599.0,0,0,3,15,4,0
8,0,597.0,5,4,9,43,15,4
8,0,531.0,0,0,9,39,12,0
9,0,716.0,0,0,3,21,2,0
8,0,594.0,0,0,11,37,5,0
8,0,478.0,2,0,3,25,4,0
11,0,336.96666666666664,0,0,1,8,1,0
7,0,540.0,0,0,3,18,2,0
8,0,597.0,0,0,9,20,7,0
13,0,127.4,0,0,19,18,1,0
7,0,539.0,0,0,1,10,3,0
7,0,530.0,0,0,9,42,5,0
7,0,477.0,0,0,18,41,6,0
7,0,659.0,0,0,3,15,3,0
11,0,249.06666666666666,2,4,1,9,0,4
7,0,535.0,0,0,1,9,0,0
11,0,364.85,0,0,9,31,3,0
7,0,473.0,0,0,11,23,1,0
13,0,224.61666666666667,0,0,15,31,3,0
9,0,466.0,0,0,3,16,2,0
8,0,519.0,0,0,10,35,1,0
14,0,217.36666666666667,0,0,3,21,4,0
14,0,243.93333333333334,0,0,9,42,9,0
7,0,597.0,0,0,9,43,8,0
7,0,659.0,0,0,3,22,1,0
12,0,168.6,0,0,14,23,4,0
13,0,261.56666666666666,0,0,9,48,11,0
9,0,468.0,0,0,3,15,1,0
14,0,139.66666666666666,0,0,1,16,0,0
19,1,469.3333333333333,0,0,11,34,6,0
8,0,587.0,0,0,1,9,2,0
8,0,539.0,0,0,9,35,11,0
8,1,485.81666666666666,0,0,6,17,1,0
12,0,309.6,0,0,14,49,11,0
8,0,576.0,0,0,11,43,17,0
8,0,591.0,0,0,9,21,10,0
14,0,130.13333333333333,0,0,3,21,3,0
9,0,536.0,2,4,9,33,0,4
3,1,530.3666666666667,0,0,11,33,4,0
9,0,665.8666666666667,1,6,1,8,0,6
8,0,478.0,0,0,3,14,4,0
7,0,537.0,0,0,1,8,0,0
8,0,469.0,0,0,3,18,3,0
7,0,577.0,0,0,9,30,9,0
9,0,716.0,0,0,3,18,5,0
8,0,539.0,0,0,14,25,1,0
14,0,159.81666666666666,2,4,3,16,3,4
8,0,526.0,0,0,15,10,15,0
8,0,596.0,0,0,9,35,2,0
13,0,256.46666666666664,0,0,9,29,0,0
7,0,538.0,2,4,11,38,6,4
12,0,254.08333333333334,3,1,14,53,3,1
9,0,539.0,2,1,1,9,1,1
8,0,654.0,0,0,1,7,1,0
12,0,155.65,0,0,9,42,3,0
13,0,282.56666666666666,3,10,9,40,4,7
12,0,257.1,2,5,9,27,3,5
8,0,598.0,0,0,9,25,2,0
9,0,535.0,0,0,3,19,3,0
12,0,208.36666666666667,0,0,9,11,4,0
14,0,250.13333333333333,0,0,0,6,0,0
8,0,591.0,4,0,9,42,1,0
7,1,246.9666666666667,6,2,11,48,18,2
11,0,291.95,0,0,9,40,1,0
8,0,595.0,0,0,1,4,0,0
8,0,657.0,0,0,9,14,3,0
12,0,289.71666666666664,0,0,15,47,22,0
8,0,526.0,0,0,14,28,2,0
12,0,392.98333333333335,0,0,9,32,2,0
7,0,531.0,0,0,1,9,4,0
8,0,468.0,0,0,5,27,2,0
8,0,594.0,0,0,1,9,0,0
8,0,539.0,0,0,15,38,2,0
8,0,520.0,8,27,16,33,10,27
8,0,532.0,0,0,15,42,1,0
8,0,469.0,0,0,3,16,4,0
7,0,540.0,0,0,9,27,10,0
13,0,187.91666666666666,5,10,15,49,7,10
7,0,478.0,0,0,11,27,7,0
8,0,525.0,0,0,15,47,21,0
8,0,652.0,0,0,1,7,0,0
7,0,531.0,0,0,1,6,0,0
8,0,466.0,0,0,14,32,13,0
8,0,478.0,0,0,1,10,0,0
9,0,597.0,0,0,9,28,2,0
14,0,135.8,3,5,3,15,1,5
1,1,541.8333333333334,0,0,9,37,11,0
7,0,586.0,0,0,9,39,6,0
8,0,656.0,0,0,8,31,2,0
12,0,270.9166666666667,1,3,9,26,3,3
3,1,406.23333333333335,0,0,9,36,7,0
8,0,477.0,0,0,3,18,0,0
13,0,193.13333333333333,0,0,3,13,6,0
7,0,599.0,0,0,9,27,8,0
7,0,595.0,0,0,15,14,15,0
8,0,538.0,0,0,8,51,6,0
11,0,248.31666666666666,2,4,9,23,10,4
7,0,660.0,0,0,17,27,2,0
13,0,156.61666666666667,3,8,3,21,2,8
7,0,536.0,0,0,1,9,2,0
7,0,600.0,0,0,9,30,5,0
7,0,596.0,0,0,15,49,21,0
7,0,651.0,0,0,3,19,0,0
10,0,424.8,0,0,1,7,0,0
9,0,706.0,2,24,3,17,0,24
13,0,246.23333333333332,0,0,9,35,1,0
8,0,478.0,1,1,3,21,0,1
8,0,637.0,0,0,18,47,9,0
12,0,197.43333333333334,0,0,9,27,0,0
7,0,532.0,0,0,1,10,4,0
7,0,596.0,9,21,9,38,6,21
8,0,584.0,0,0,1,6,0,0
12,1,242.61666666666667,11,29,11,44,4,29
11,0,308.71666666666664,4,2,9,33,5,2
12,0,332.53333333333336,0,0,3,6,3,0
8,0,533.0,0,0,15,32,17,0
8,1,485.8833333333333,0,0,11,33,7,0
9,0,526.0,0,0,3,15,1,0
9,0,538.0,0,0,9,44,13,0
14,0,205.0,0,0,9,10,6,0
12,0,398.8333333333333,0,0,9,27,3,0
12,0,224.56666666666666,0,0,9,53,10,0
8,0,660.0,0,0,9,40,4,0
7,1,512.8333333333334,0,0,11,37,2,0
12,0,248.53333333333333,0,0,1,10,1,0
12,0,356.8666666666667,0,0,9,40,7,0
8,0,577.0,0,0,9,47,8,0
8,0,472.0,0,0,3,17,1,0
9,0,455.76666666666665,3,4,9,37,1,4
12,0,269.48333333333335,0,0,1,9,2,0
7,0,594.0,4,5,9,40,10,5
7,0,587.0,0,0,9,27,2,0
14,0,67.43333333333334,0,0,7,32,1,0
6,0,614.7833333333333,0,0,3,9,0,0
14,0,168.15,2,6,3,9,2,6
8,0,586.0,0,0,10,54,13,0
7,0,501.0,2,0,15,50,9,0
6,0,553.0,9,25,18,57,5,25
7,0,468.0,0,0,14,36,18,0
8,0,588.0,0,0,1,8,0,0
13,0,250.33333333333334,0,0,1,10,0,0
9,0,714.0,0,0,9,38,0,0
12,0,272.3833333333333,2,5,9,43,2,5
8,0,539.0,0,0,15,28,4,0
13,0,186.7,0,0,6,35,0,0
9,0,538.0,0,0,3,19,2,0
12,0,384.05,0,0,9,29,10,0
7,0,599.0,8,27,15,54,4,27
8,0,659.0,0,0,1,10,1,0
7,0,517.0,0,0,3,12,3,0
13,0,289.03333333333336,1,6,9,17,11,6
